,relationships,funding_rounds,funding_total_usd,log_funding_total_usd,milestones,log_milestones,avg_participants,log_avg_participants,age_funding_span,age_milestone_span,funding_duration_days,lifetime_days,relationships_per_round,milestones_per_year,funding_per_participant,is_top500,labels,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD
539,20.5,4,57725000,17.926384438531027,2,1.0986122886681096,3.0,1.3862943611198906,1.8383000000000003,1.2905000000000006,671,1886.0,4.2,0.8731717965509711,15250000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
540,12.0,4,46300000,17.650652540654736,4,1.6094379124341003,4.25,1.6582280766035324,2.9671000000000003,3.7534000000000005,1083,1886.0,2.4,0.8415029242226615,8819047.61904762,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
541,15.0,4,24500000,17.01418371633128,5,1.791759469228055,4.3333,1.6739701835521403,4.2438,5.287599999999999,1549,1886.0,3.0,0.7952159806603474,4593778.711116944,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
542,1.0,2,7500000,15.830413711839864,1,0.6931471805599453,1.0,0.6931471805599453,0.6712,0.0,245,1886.0,0.3333333333333333,1.0,3750000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
543,19.0,1,14500000,16.489659276356317,3,1.3862943611198906,7.25,2.302585092994046,0.0,4.0603,0,1886.0,6.0,0.5928502262711697,1450000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1.0,1,29000000,17.182806422433504,1,0.6931471805599453,5.0,1.791759469228055,0.0,0.0,0,1886.0,0.5,1.0,4833333.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
545,5.0,3,24000000,16.993564429978885,1,0.6931471805599453,2.6667,1.2992920749980297,3.3808,0.0,1234,1886.0,1.25,1.0,6545395.041863255,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
546,2.0,4,57725000,18.210175664626046,1,0.6931471805599453,5.6667,1.8971249848733813,4.851999999999999,0.0,1771,1886.0,0.4,1.0,12152563.187184066,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
547,4.0,2,1000000,13.815511557963774,3,1.3862943611198906,4.5,1.7047480922384253,0.32330000000000014,2.9123,118,1886.0,1.3333333333333333,0.7668123610152595,181818.18181818182,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
548,14.0,2,12010000,16.301250277320108,2,1.0986122886681096,2.5,1.252762968495368,0.7698,0.04930000000000012,281,1886.0,4.666666666666667,1.7001493054629804,3431428.5714285714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
549,2.0,1,22000000,16.906553056777135,3,1.3862943611198906,4.0,1.6094379124341003,0.0,5.465625000000001,0,1886.0,1.0,0.2810567734682406,4400000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,1.0,1,42700000,17.569709501618057,0,0.0,3.0,1.3862943611198906,0.0,0.0,0,1886.0,0.5,0.0,10675000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
551,5.0,3,57725000,18.197537205138154,1,0.6931471805599453,4.0,1.6094379124341003,1.4165,0.0,517,1886.0,1.25,1.0,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
552,3.0,1,205000,12.230770136157428,3,1.3862943611198906,7.0,2.0794415416798357,0.0,3.0273999999999996,0,1886.0,1.5,0.7448974524507126,25625.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
553,5.0,1,3750000,15.137266664613225,2,1.0986122886681096,1.0,0.6931471805599453,0.0,3.0849,0,1886.0,2.5,0.48960806874097285,1875000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
554,11.0,2,41000000,17.529082649058825,2,1.0986122886681096,1.5,0.9162907318741551,0.6411,1.4848999999999999,234,1886.0,3.6666666666666665,0.8048613626302871,15509048.343547765,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
555,20.5,2,57725000,18.1462439114085,3,1.3862943611198906,4.0,1.6094379124341003,0.6081999999999999,2.3177999999999996,222,1886.0,6.0,0.904213635541624,15200000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
556,9.0,2,20000000,16.811242881518265,2,1.0986122886681096,1.0,0.6931471805599453,2.7507,1.9123,1004,1886.0,3.0,0.6867424372489098,10000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
557,11.0,2,9356180,16.051547752373384,4,1.6094379124341003,1.5,0.9162907318741551,2.5644,2.8411,936,1886.0,3.6666666666666665,1.0413683580224415,3742472.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
558,6.0,1,100000,11.51293546492023,2,1.0986122886681096,1.0,0.6931471805599453,0.0,2.1643999999999997,0,1886.0,3.0,0.6320313487548983,50000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559,9.0,2,13600000,16.42558042423569,2,1.0986122886681096,3.0,1.3862943611198906,2.5836,0.1424000000000003,943,1886.0,3.0,1.7001493054629804,3400000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
560,19.0,1,3000000,14.914123179965662,4,1.6094379124341003,2.0,1.0986122886681096,0.0,2.0877,0,1886.0,6.0,1.2954626420960587,1000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561,4.0,5,21138876,16.866624414951822,0,0.0,2.0,1.0986122886681096,4.6027000000000005,0.0,1680,1886.0,0.6666666666666666,0.0,7046292.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
562,13.0,4,2345000,14.667796386301658,3,1.3862943611198906,5.75,1.9095425048844383,0.5891,1.1725999999999999,215,1886.0,2.6,1.3808340237503451,347407.4074074074,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
563,7.0,1,4000000,15.201805169084134,4,1.6094379124341003,1.0,0.6931471805599453,0.0,1.2793999999999999,0,1886.0,3.5,1.7001493054629804,2000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
564,2.0,2,17000000,16.648723960844016,2,1.0986122886681096,3.0,1.3862943611198906,1.3670999999999998,1.8383,499,1886.0,0.6666666666666666,0.7046471479406686,4250000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
565,8.0,1,1100000,13.910821646859095,1,0.6931471805599453,7.25,2.1972245773362196,0.0,0.0,0,1886.0,4.0,1.0,122222.22222222222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
566,3.0,4,59700,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,1.0877000000000001,0.0,397,1886.0,0.6,1.0,29850.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
567,12.0,1,2350000,14.669926311652166,3,1.3862943611198906,2.0,1.0986122886681096,0.0,0.7315,0,1886.0,6.0,1.7001493054629804,783333.3333333334,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
568,2.0,1,10000000,16.118095750958314,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,1.0,1.0,3333333.3333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569,2.0,2,21189,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,0.7726000000000001,0.0,282,1886.0,0.6666666666666666,1.0,10594.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
570,7.0,3,28000000,17.147715103853763,2,1.0986122886681096,2.6667,1.2992920749980297,2.7041,0.5507,987,1886.0,1.75,1.2897401173663507,7636294.215507132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
571,0.0,1,9500000,16.066802461833923,0,0.0,2.0,1.0986122886681096,0.0,0.0,0,1886.0,0.0,0.0,3166666.6666666665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
572,5.0,3,57725000,18.058275139672464,1,0.6931471805599453,7.25,2.159488095499822,3.8137000000000003,0.0,1392,1886.0,1.25,1.0,8030738.343314066,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
573,11.0,3,23500000,16.97251102166758,2,1.0986122886681096,3.6667,1.5404521837787817,3.7342000000000004,4.3945,1363,1886.0,2.75,0.3707479840578367,5035678.316583453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
574,6.0,1,13000000,16.380459992348886,1,0.6931471805599453,4.0,1.6094379124341003,0.0,0.0,0,1886.0,3.0,1.0,2600000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,8.0,2,21750000,16.89512436147598,2,1.0986122886681096,2.0,1.0986122886681096,1.5946,0.4958999999999998,582,1886.0,2.6666666666666665,1.336987766561936,7250000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
576,0.0,1,5750000,15.564710586686562,0,0.0,4.0,1.6094379124341003,0.0,0.0,0,1886.0,0.0,0.0,1150000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577,1.0,2,23400000,16.96824662306297,1,0.6931471805599453,2.5,1.252762968495368,0.44110000000000005,0.0,161,1886.0,0.3333333333333333,1.0,6685714.285714285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
578,4.0,1,4300000,15.274125813221904,3,1.3862943611198906,2.0,1.0986122886681096,0.0,3.1534,0,1886.0,2.0,0.7222998025713874,1433333.3333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,1.0,2,20000000,16.811242881518265,1,0.6931471805599453,2.0,1.0986122886681096,2.4438999999999997,0.0,892,1886.0,0.3333333333333333,1.0,6666666.666666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
580,16.0,2,51000000,17.747336210296442,1,0.6931471805599453,3.5,1.5040773967762742,5.1259999999999994,0.0,1871,1886.0,5.333333333333333,1.0,11333333.333333334,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,2.0,4,27101994,17.11511789937655,1,0.6931471805599453,4.6667,1.7346069377237465,6.449300000000001,0.0,2354,1886.0,0.4,1.0,4782676.690137117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
582,6.0,1,6480000,15.684231222649434,1,0.6931471805599453,3.0,1.3862943611198906,0.0,0.0,0,1886.0,3.0,1.0,1620000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
583,8.0,2,35000000,17.370858648025116,2,1.0986122886681096,2.5,1.252762968495368,1.8136999999999999,2.1041,662,1886.0,2.6666666666666665,0.6443091395251442,10000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
584,5.0,3,11300000,16.24031337217814,2,1.0986122886681096,1.0,0.6931471805599453,3.9013,1.0219,1424,1886.0,1.25,0.9891686037885158,5650000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
585,1.0,1,19000,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.5,1.0,9500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
586,20.5,6,57725000,18.17860919549149,3,1.3862943611198906,3.4,1.4816045409242156,3.6356,2.5178000000000003,1327,1886.0,3.857142857142857,0.8528057308545113,15509048.343547765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
587,4.0,1,600000,13.304686600863562,0,0.0,2.0,1.0986122886681096,0.0,0.0,0,1886.0,2.0,0.0,200000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
588,3.0,2,13000000,16.380459992348886,1,0.6931471805599453,1.5,0.9162907318741551,1.0903999999999998,0.0,398,1886.0,1.0,1.0,5200000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
589,7.0,5,43600000,17.590567731255042,3,1.3862943611198906,3.0,1.3862943611198906,2.8356,1.3890999999999996,1035,1886.0,1.1666666666666667,1.2557029843874266,10900000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
590,20.5,5,57725000,18.77133762260779,3,1.3862943611198906,5.2,1.8245492920510458,3.1123000000000003,1.8520999999999996,1136,1886.0,6.0,1.0518565267697488,15509048.343547765,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
591,6.0,2,2000000,14.508658238524095,2,1.0986122886681096,1.5,0.9162907318741551,1.1231999999999998,0.8164999999999996,410,1886.0,2.0,1.1010184420589046,800000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
592,4.0,3,26800000,17.103912482794517,1,0.6931471805599453,3.0,1.3862943611198906,2.0465999999999998,0.0,747,1886.0,1.0,1.0,6700000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
593,2.0,6,55900000,17.839074956014414,1,0.6931471805599453,3.2,1.4350845252893227,5.098599999999999,0.0,1861,1886.0,0.2857142857142857,1.0,13309523.80952381,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
594,14.0,2,11000000,16.213405921671733,3,1.3862943611198906,2.0,1.0986122886681096,1.2109999999999999,3.9808999999999997,442,1886.0,4.666666666666667,0.6023007890140336,3666666.6666666665,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
595,19.0,3,31500000,17.265498135541893,1,0.6931471805599453,3.3333,1.4663293764561487,2.0603000000000002,0.0,752,1886.0,4.75,1.0,7269286.686820669,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
596,4.0,1,1500000,14.220976332738882,2,1.0986122886681096,2.0,1.0986122886681096,0.0,4.4575,0,1886.0,2.0,0.3664681630783326,500000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
597,5.0,3,900000,13.710151153416941,3,1.3862943611198906,1.5,0.9162907318741551,1.1397,1.2493,416,1886.0,1.25,1.3337482772418086,360000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
598,4.0,3,57725000,17.87595358575207,1,0.6931471805599453,5.0,1.791759469228055,4.9315,0.0,1800,1886.0,1.0,1.0,9666666.666666666,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
599,10.0,4,29050000,17.184529075685603,2,1.0986122886681096,2.6667,1.2992920749980297,4.4712000000000005,3.5122999999999998,1632,1886.0,2.0,0.44323294107218053,7922655.248588649,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
600,3.0,2,250000,12.429220196836383,2,1.0986122886681096,1.5,0.9162907318741551,1.6932,0.7370000000000001,618,1886.0,1.0,1.1514104778353482,100000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
601,2.0,1,21000000,16.860033043306743,0,0.0,4.0,1.6094379124341003,0.0,0.0,0,1886.0,1.0,0.0,4200000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,20.5,2,35000000,17.370858648025116,0,0.0,3.5,1.5040773967762742,3.2685000000000004,0.0,1193,1886.0,6.0,0.0,7777777.777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
603,2.0,1,500000,13.122365377402328,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.0,1.0,250000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
604,3.0,2,30920000,17.24691381402502,1,0.6931471805599453,3.5,1.5040773967762742,0.8629999999999987,0.0,315,1886.0,1.0,1.0,6871111.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
605,9.0,4,29288979,17.192721894025468,1,0.6931471805599453,2.6667,1.2992920749980297,6.0356000000000005,0.0,2203,1886.0,1.8,1.0,7987830.746993209,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
606,11.0,4,24200000,17.001863232449228,2,1.0986122886681096,2.3333,1.2039628042759356,4.268500000000001,0.21369999999999933,1558,1886.0,2.2,1.647853670594052,7260072.6007260075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
607,4.0,1,1000000,13.815511557963774,3,1.3862943611198906,1.0,0.6931471805599453,0.0,4.002700000000001,0,1886.0,2.0,0.5996761748655725,500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608,3.0,2,5550000,15.52930866590278,1,0.6931471805599453,1.0,0.6931471805599453,2.0575,0.0,751,1886.0,1.0,1.0,2775000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
609,8.0,2,3000000,14.914123179965662,3,1.3862943611198906,3.5,1.5040773967762742,2.4959,1.5206,911,1886.0,2.6666666666666665,1.19019281123542,666666.6666666666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
610,13.0,2,14300000,16.475770165160203,3,1.3862943611198906,4.5,1.7047480922384253,1.2410999999999999,1.6766999999999994,453,1886.0,4.333333333333333,1.1207830537602275,2600000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
611,0.0,1,1000000,13.815511557963774,0,0.0,2.0,1.0986122886681096,0.0,0.0,0,1886.0,0.0,0.0,333333.3333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
612,7.0,2,11000000,16.213405921671733,1,0.6931471805599453,1.5,0.9162907318741551,0.8245999999999998,0.0,301,1886.0,2.3333333333333335,1.0,4400000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
613,7.0,2,2000000,14.508658238524095,3,1.3862943611198906,3.0,1.3862943611198906,1.0,1.9808000000000003,365,1886.0,2.3333333333333335,1.006441223832528,500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
614,17.0,2,5000000,15.424948670398354,2,1.0986122886681096,1.0,0.6931471805599453,1.8877000000000002,0.5452000000000004,689,1886.0,5.666666666666667,1.2943308309603931,2500000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
615,12.0,1,11000000,16.213405921671733,2,1.0986122886681096,3.0,1.3862943611198906,0.0,0.41920000000000046,0,1886.0,6.0,1.409244644870349,2750000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,19.0,4,14100000,16.46168542627038,4,1.6094379124341003,2.25,1.1786549963416462,3.0,1.2494,1095,1886.0,3.8,1.7001493054629804,4338461.538461538,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
617,8.0,1,5000000,15.424948670398354,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,4.0,1.0,2500000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
618,1.0,2,400000,12.899222326086994,1,0.6931471805599453,1.0,0.6931471805599453,1.5808,0.0,577,1886.0,0.3333333333333333,1.0,200000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
619,4.0,1,10000000,16.118095750958314,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,2.0,1.0,5000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,3.0,3,11035000,16.216582688293723,1,0.6931471805599453,1.6667,0.980841752933602,3.2383,0.0,1182,1886.0,0.75,1.0,4138073.274084074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
621,9.0,1,12700000,16.357112630168974,2,1.0986122886681096,4.0,1.6094379124341003,0.0,3.3232999999999997,0,1886.0,4.5,0.46260958064441515,2540000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
622,3.0,2,20757182,16.84840291341313,1,0.6931471805599453,1.0,0.6931471805599453,0.6055000000000001,0.0,221,1886.0,1.0,1.0,10378591.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
623,5.0,3,27000000,17.11134746100564,1,0.6931471805599453,6.0,1.9459101490553132,1.8163999999999998,0.0,663,1886.0,1.25,1.0,3857142.8571428573,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,7.0,1,10000000,16.118095750958314,3,1.3862943611198906,1.0,0.6931471805599453,0.0,1.2136999999999993,0,1886.0,3.5,1.3551971811898635,5000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
625,4.0,1,26000000,17.073607134447293,0,0.0,4.0,1.6094379124341003,0.0,0.0,0,1886.0,2.0,0.0,5200000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
626,2.0,2,4000000,15.201805169084134,0,0.0,2.0,1.0986122886681096,2.7946,0.0,1020,1886.0,0.6666666666666666,0.0,1333333.3333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
627,3.0,2,20220000,16.822182821012582,1,0.6931471805599453,3.0,1.3862943611198906,1.8575999999999997,0.0,678,1886.0,1.0,1.0,5055000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
628,7.0,1,10000000,16.118095750958314,3,1.3862943611198906,4.0,1.6094379124341003,0.0,2.9205000000000005,0,1886.0,3.5,0.765208519321515,2000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
629,8.0,2,7350000,15.810211007243431,3,1.3862943611198906,4.5,1.7047480922384253,2.0959000000000003,2.8411,765,1886.0,2.6666666666666665,0.7810262685168311,1336363.6363636365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
630,1.0,1,50000,11.509855721179598,1,0.6931471805599453,1.0,0.6931471805599453,0.0,0.0,0,1886.0,0.5,1.0,25000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
631,5.0,1,1000000,13.815511557963774,3,1.3862943611198906,7.0,2.0794415416798357,0.0,1.3644,0,1886.0,2.5,1.2688208424970395,125000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
632,16.0,4,45000000,17.622173069956816,2,1.0986122886681096,2.0,1.0986122886681096,3.2410999999999994,0.5040999999999993,1183,1886.0,3.2,1.329698823216542,15000000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
633,20.5,5,57725000,18.064005814299346,5,1.791759469228055,4.2,1.6486586255873816,4.6274,5.465625000000001,1689,1886.0,3.6666666666666665,0.711217319564166,13461538.461538462,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
634,3.0,1,500000,13.122365377402328,2,1.0986122886681096,1.0,0.6931471805599453,0.0,0.3069000000000002,0,1886.0,1.5,1.530338970081873,250000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
635,6.0,2,500000,13.122365377402328,0,0.0,1.0,0.6931471805599453,1.2493,0.0,456,1886.0,2.0,0.0,250000.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,2.0,3,44000000,17.599700214609808,1,0.6931471805599453,4.0,1.6094379124341003,2.5561000000000003,0.0,933,1886.0,0.5,1.0,8800000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
637,4.0,1,21000000,16.860033043306743,1,0.6931471805599453,5.0,1.791759469228055,0.0,0.0,0,1886.0,2.0,1.0,3500000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
638,12.0,2,19000000,16.759949589762293,2,1.0986122886681096,3.5,1.5040773967762742,0.4274,0.7561999999999998,156,1886.0,4.0,1.1388224575788637,4222222.222222222,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
639,0.0,3,18700000,16.74403413530075,0,0.0,2.0,1.0986122886681096,3.1149999999999998,0.0,1137,1886.0,0.0,0.0,6233333.333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
640,6.0,1,10000000,16.118095750958314,2,1.0986122886681096,7.0,2.0794415416798357,0.0,0.5534000000000001,0,1886.0,3.0,1.2874983906270117,1250000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
641,5.0,3,5900000,15.59046307836746,0,0.0,1.0,0.6931471805599453,0.0,0.0,0,1886.0,1.25,0.0,2950000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
642,13.0,2,28000000,17.147715103853763,2,1.0986122886681096,2.0,1.0986122886681096,0.8247000000000004,0.4164000000000003,301,1886.0,4.333333333333333,1.4120304998587967,9333333.333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
643,5.0,6,24300000,17.00598694946304,2,1.0986122886681096,2.0,1.0986122886681096,4.3945,1.2410999999999999,1604,1886.0,0.625,0.8924189014323324,8100000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
644,20.5,4,32006000,17.281433974432215,3,1.3862943611198906,1.6667,0.980841752933602,4.923300000000001,1.6684999999999999,1797,1886.0,4.2,1.1242270938729624,12002099.973750329,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
645,4.0,1,13400000,16.410765339548004,1,0.6931471805599453,2.0,1.0986122886681096,0.0,0.0,0,1886.0,2.0,1.0,4466666.666666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
646,18.0,3,9400000,16.056220353623207,3,1.3862943611198906,1.5,0.9162907318741551,0.9836000000000005,2.2931,359,1886.0,4.5,0.9109957183201239,3760000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
